,review,starts
3736,"?? ?????????? ????? ??? ??????? ??????? ? ????????? ?????. ???????? ????? ? ??????? ????? ? ????? ???????????: ???? ??????????: - ????????? ?? ??????? ?????????? ???????- ????? ??????????? ???????? (?????? ????????? ?? ???? ??????)- ???? ??????????? ?????????? ???? ??????- ???? ???????? ????????. ?????? ?????? ?? ???? miui, ??? ??? ???? ???? (?? ?????? s660 ?? 2014 ? ???? ??? ?????)- ????. ??????? ???? xiaomi mi4c - ??????? ? ? 100 ??? ?????",1
3737,"???????? ????? ?? ?????????? ?? ???????. ????????? ????? ????????, ?????????? ????????? ???, ?? ???????? ??????? ??????????? ?? ???????????, ?? ???? ??? ?? ??????. ???????????? ??? ?? ???, ??? ??????? ???????????? ????? ??? ???, ?? ???????????? ??? 1 ??? ? ????? ??????, ?????? ??? ?? ?? ????????, ??? ??? ??? ??? ??? ??????. ????? ??????? ????????? ??? ?????, ??? ? ???????, ?? ??? ?? ???????? ???? ??? ?????? ???? ???? ??????????. ??????? ??????? ?? ??????????? ?????? ? ???????? ? ?? ?????????? ???????????! ???????????: ???????????? ?????, ???????? ? ????, ???????? ???????? ????? ??????????: ??????????? ????? ??? ???",5
3738,"????? ?????? ???????, ?? ???? ??????????? ???????. ??? ????????? ????????, ?????? android, ??? ?? ??????? ???? ?????????, ?????? ?????????? ??????, ????? ??????? ? ?????????????? ????????? ?????? ? ????? ""?-?? ?????"". ?????????? ???????? ? ???????????????? ??????? ?????????????. ???? ??????? ???? ? ??????? ??????????? ?????? ??????????. ???? ?????????????, ???????? ????? meizu i xiaomi. ?????????? ??? ??? ???????? ????????, ??? ? ??? ???????? ???????????: ??????, ???????? ??????, ????????? ???????, ???????, ??????, ??????????? ???????. ??????????: ?????????, ?? ?????? ??? ?????????, ? ??? ?????? ????????. ? ????? ??? ?????? ?????? ?????????. ???????? - ????? ? ?????.",5
3739,? ????? ?????? ??????? ????? ??????? 8.0. ?? ???? ??? ?????????????? ?? ????? ?????????,5
3740,"????? ???? ???????? ???????, ? ??????, ?? ???? ??? ?? ???????! ?? ????? ??????????? lumia 640 xl, ? ?????? ? ?????, ????? ???? ?????????? ????? ???????, ?????? ????? ??? ??? ????? ? ?????? ??????????, ?? ?????? 7.1.1 ???? ???? ???????! ???????? ??????, ???????? ??????, ??? ???? ????? ????? ??????. ???????????? ?????, ??? ?? ??? ????? ???? ??????? ??? ?????? ? ????? ?? ???????, ????? ??? ? ?????????? ?????. ?????????? ?????? ? ?????????? ?????? ? ? ??????, ? ??? ? ?????? ??????? ??????!((( ? ??? ??? ?????? ????? ??? ???, ?????? ?? ?? ?????????!!! ???????????: ??????, ???????, ??????? ? ???????????! ??????????: ???? ? ???????",5
3741,"???????? ???????? ?? 100%. ???????????: ????????????, ?????? ??????, ????????, ????? ????? ??????, ??????? ???????, ??? ?????????? ???????? ???????. ??????????: ???",5
3742,????????? ????-????? ? ????????-?????? ????????-??? ????.????. ???????????: ?????? ???????.,5
3743,"????? ????? ????????????. ??????? ??????????!!! ??? ???????? ?????????! ???? ??????? ?????????????, ??????? ???????? ?? 7-9 ?????.... ???????????: ?????, ??, ??????, ????, ?????, ??????!!! ??????????: ??? ????????? ???????????? ??????, ???????? ? ????????? ??????? ????????? ?? 7-9 ???",5
3744,"??????? ????????????, ????? ??????????. ??????, ?? ????? ? ??????? ?????? ????? ?????. ??? ???? ?????? ? 3g ?????? ????????? ????? ? hd ??????.???? ????? ?????? ?????? ??????.???? ?? ?????? ????????? ?? ????. ? ?? ???? ?????. ? ????????? ???? ?? ?????? ???????????: ???? ??????? ???? ???????! ??????????: ??????? ?????? ?????????, ????? ????? ????????? ???? ?????? ????????????.",5
3745,??? ????????????? ?,5
3746,"?????? ?? ???????, ??????? ???????.?????? ??? ?????? ??? ???????? ????????? snap430, ??? ?? ?? ???? ?? ????????.??????? ??????? ?????? ?????. ??????? ?????? ? ????, ???? ????? ?????? ?? ??????? ????? ?????????? nokialumia.?????? ?????? ? ????????? ? ?????? ????????, ???????, ? ????? ???? ????????? ??????? ???????????????? (??? ??????). ???? ????????? ??????? ??? ??????, ?????????? !!! ???????????: ?????????? ??????, ??????? ?????, ?????? ???????, ???? ?????????, ?????? ?????????. ??????????: ???? ??????? ???????????, ????? ????? ??????.",5
3747,"???? ?? ?????? ??5, ? ???????? ???????, ?? ?????? ?????? ???????, ? ?????? ?????? ???, ??????????? ????, ? ????????? ?????. ???????????: ??????? ??? ??????????: ??????",5
3748,"? ??????,???? ??????? ????????, ??? ??? ?????????????,???? ????????? ????",5
3749,??????? ???? ??????????? ????????? ????? ????? ???????????: ????? ??????????: ??????,5
3750,?????? ? ????????????? ??? ?? ??????? ????? ???? ???????????? ??????? ???????????: ???? ?????? ??????????: ????? ???????,5
3751,"???? ???? ??????? ??? ????,? ??? ??????? ?? ??????????.?????? ?????????,????? ???? ??????????? ? ????????? ?????,????? ?????? ??????.????????? ????? ???????,?????? ????!?????? ????? ??????????. ???????????: ????????,????????,???? ????? ??????????: ???? ????",5
3752,"??? ???????, ????????, ????? ?? ????? ????????, ?.?., ? ?????, ??????? ???????? ? ????? ? ???????, ???????, ??????????????. ??? ???, ??? ??? ???????? ?????, ????? 8 (???, ???? ?????) ???, ??????????? ????? ??8. ?????????, ??????, ???????????? ??????, ????? - ????????? ???? ????? ?? ???. ??????? ???????, ???? ? ???? ?????! ???????????: ????? - ??? ?????! ??????????: ????, ?? ???????.",5
3753,"???????? ?????????, ? ?????? ???????. ????? ???????? ????? ???? ???????? ??????, ? ??? ??????. ??????. ????????? ? ?????????, ??????? ??? ???????. ? ?????? ??? ???, ?? ???? ???????????? ??? ???? ?????, ? ??? ????. ????? ??????, ? ?? ??????? ????, ? ????????????. ?????? ???????? ??? ???????, ????? ?? ??? ???? ?? ?? ??? ? ???????. ???????? ???? ??????... ? ??????? ? ??????. ???????????: ????? ??????? ?????, ????? ????? ??????????) ? ????????? ?????? 5!! ??????????: ?????? ?? ???????? ????, 0,5 ?? ? ???????? ?? ???????...?????? ?? ??????? ???? ???????? ??????. ???? ????? ??? ?????? ???????!!!!!",5
3754,"???????, ???????????? ???????. ????? ????? ?????.",5
3755,"???????, ?? ??????, ?? ???????????. ??????? ?????? ???? ???????. ?????? iphone ?? ??????)) nokia - ?????! ???????????: ??????, ???????. ???? ???? ????? ???????????. ??????????: ????? ?????? ?????. ??? ? ????????? (?????? ??????????? ?????? ????????? ????)",5
3756,??? ??????? ?? ???????? ????? ? ?????????,5
3757,"??????? ??????? ?? ?????????? ? ????? vodafone. ??????? ????????, ???????? ??? ????????! ???? ????? ???????????? ??????? ?????? ?????! ???????????: nokia ??????????: ???",5
3758,"???????-?? ???????? ??? ????! ??????????? ?? 30 ????? ????????????? ?????????????. ?????? ?????? ?? ?????,??????? ? ???? ?????????, ??? ?? ??? ??? ??? ?? ???? ?? ?????????????. ??? ?????? ? ??????? ?? ???????????. ???? ?? ???? ?? ??????????? ????? ?? ?????????????? ????? ?????? ?????????? ?????? (?????? ?????????? ??? ?????? ? ??????? ? ??????????? ?????? ??? ???-?????). ???????????: ??????, ??????, ??????, ???? ??? ????????? ??????????: ????????? ???????",5
3759,"??????? ??????, ????? ?? ????????? ?????? ??????? ????, ?? ??? ?????? ???????? ??? ????? ?????. 920?? ????? -  ???????????: ?????? android, ?????? ?????????, ???????, ????? ??????????: usb micro, ???????? ?????? ??????, ????????",5
3760,??? ?????????? ??????? ?????? ? ????? ?? ?? ?????? ???????????: ?????? ??????????: ????? ???????,5
3761,"????? - ?? ?????. ???????????: ??????, ????????????, ?? ??? ????. ??????????: ???? ?? ?? ??????",5
3762,"?????????? ???????? z10 ??? 4 ???. ? ????? ?????? ??? ??????????. ??????? ??? ?? ????????- ?? ???????????, ??? ???? ? ?????, ?? ?? ?? ?????? ????. ??? ? ????? ?? ????? ????? ?????? ?? ???????? ???? ??????? ?? ?????? ??????? ??????? ??????? ???? ??????? ???????? ?? ????????? ??? ??????? ????? ???? ??? ????????????? ?????.?,? ?????????????? ?? ???????. ?????? ? ?? ???????? ????????, ??? ?????? ? ??????. ???????????: ?????? ??????. ??????????: ???????....",5
3763,"????????? ???? ????? ??? ??????? ? ????????, ??? ?? ????????? ??????? ? ???????????? ?? ?? ?????",5
3764,???????? ?? nokia 6 ?????? 64 ???????? ?? ?????? samsung g 7 g700 ?? nokia 6? ???????????: ?????? ??????????: ???? ?? ????????,5
3765,"? ????? nokia ?? ??????????, ????????, ????????. ????? ????? ""???????????"" ?? ?????)) ????????? ?????? - ???? ??? ??????????, ?? ????????????. ???-?? ?????? ??????????? ?? ?????? ?? ????? ?????? ???????, ?? ???? - ? ???? ????????? ?????? (?????? ? ?? ""?????????""). ??????? ?????????. ???? ???????. ?????? ??? ????, ?? ??? ???? ??? ?? ????? ?????. ? ????? - ??????????? ???????. ?????????? ???????????: ???????, ???????????? ??????????: ???? ?? ????????",5
3766,"???????, ?? ?????????? ??? ? ?????????? ????? ???????? ??????? ant , ??????? ???????? ? ??????????????? ?",5
3767,"????? ????????? ???????? ??? ???, ?? ??? ???? ????? ??????. ???????? ???????. ?? ?????? ?? snapdragon 430 ??????? ? ?????? ?? ????? ? ???????? ????? ??????. ???????????: ??????? ????, ???????? ??????? ???, ??????? ???????? ?????????? ??????. ??????????: ??? ??????? ?? ???.",5
3768,"????? ??????? ?? ??????????, ??????? ????? 2 ???, ?????? ????? ????????? ??????? 2 ?????????. ??????? ?????? ?? ????????, ??? ??? ?????????? ????????? ????? ????, ??????? ? ????????? ?????? ???????, ??? ??? ????????????? ? ???????. ????????? ????? ???????? ??????, ? ????? ???? ? ????????? (??? ???? ?? ??????? ??? ???????? ? ??????????), ?????? ????? ????????, ??? ??????? ? ????????? ??????????? ??????? ?? ???????????. ???????????: ??????, ???????????, ??????, ????? ???????. ??????????: ??????? (??? ?????????? ????????????), ?? ? ?????? ????, ??? ?????? ? ?????????? ? ??????.",5
3769,?????? ????.????????? ?? ???? ????????????? ???? ??????.??? ??????? ????? ??? ???? ? ?????????????.?? ??? ??????? ???????? ???????? ??? ??? ????? ? ????? ???????,5
3770,"??????? ??????? ??????? ???, ???? ?? ??????????, ??????? ????????? ??????? ?? ????????????? ? ?? ?????. ? ???? ????? ??????, ?????? ? ???????? ?????????? ?? ??????, ??? ?????? ? ????? ????????, ???????? ?????? (??????? ????? ??? ?? ????), ?????? ????????????? ???????????. ???????? ?????, ??? ????????, ?????? ?????????? ??????. ????? ??? ??????????, ?????? ???????????? ????????????. ?? ???? ?????? ????? ???? ?? ?????, ?????, ???? ??????? ??? ? ???????????, ?? ????? ??????????? - ?????? ????????. ????? ????? ?????????? ?????, ??? ??????????, ???????, ??? ?????, ? ??????? ??????????. ???? ? ???? ???????????: ???, ??? ??????? ??????????????: ???????? ?????? ? ?.? ??????????: ?????????? ???????? ?????? ??????",5
3771,?????????? ????????. ?????? gsm ??? ?????????? ? cdma,5
3772,??? ??????? ????????? ?,5
3773,"??? ????? ??????? ????????,? ??? ???? ??? ??? ?????,? ???? ??? ??????????.??? ??????? ?????? ??????? ? ?????,?? ????????.??? ????? ?????? -???? ?? ?????????????-?????????!!! ???????????: ????????. ??????????: ???",5
3774,"???????? ? ???? ????? ????? ? ??? ?????, ????? ? ???? ? ??????? ????????? ?????? ????...???????? ??????-?????, ??????????? ???????? ? ?????????? ???????? ???????? ??????????? ???? ?????????? ???????????? ? ????? ????????, ??????? ?????? ????? ??? ???? (?????? ?????????, ???? ???????????), ????? ?????????? ????... ???????????: ??????, ??????????, ????????? ??????????: ??????? ?????? ??????? ? ?????????? ? ????? xl",5
3775,????????? ????? ??? ???????- ???????? ????????? ?? ??????????. ??????????: ?? ????????,5
3776,?? ????????? ? ????????? ??????? ?? ????? ?????? ??????,5
3777,"?????? ??????? ? ?????????? ??????? ?? ""rozetka"" ,?????? ??????????? ?????? nokia . ??????? nokia 6 ?? ?????? ?????? ???????????? ? ??????? ? ?????????? ???????? ??????? . ??????- ????????, ?????? ????? ? ????, ??????? ? ??????? ?????????????? ? ?????? ??????, ???????? ?????? ??????????? ??? ????????????? ?????????????, ""?????"" android ????????? ?????? -???????????, ?? ?????????? ??????? ????????????.  ?????? ?????? ???????? ??? ?????? ???????? ???????? ????? ????????? ???????. ??????? ???? ?????? ????????????? ??????????? , ?????????? ????????????? ?????? ???????? ??????????? ? ?????????? (??????? ??????? ?? ???????????) ???????????: nokia ??????????: ???????? ?? ?????? usb -c, ? ????????? ? ???????? ????????",5
3778,"????????? ??? ??????. ????????? ??????? ?????????. ?????? ? ?????? ?????? ?????!!! ????? ?????? ? ???? ?? ??????????? ?????? ????????, ??????? ? ????? ?? ??????. ????? ??? ?? ???????, ? ??? ?????, ??? ???? ?????. ???? ? ????? ?????, ?????? ? ???????? ?? ????. ????? ???????, ????? ??????????, ?????? ????? ?????????. ???????? ????? ???????? ???????? ???????. ????? ??????????. ?? ??? ?????? ???? ?? ????? ????? ???-?? ???????? ? ??????????. ???????????: ??????, ????, ????? ???????. ????? ????????. ??????????: ???? ?? ??????. ???????? ? ???????.",5
3779,"??????? ????? ???????, ??? ?? ????? asus ??? 2,5 ????. ????? ????? ?? nokia. ????????? ???????????, 7 ???????. ??? ?? ??????? ???????????? ?? ?????? ??? ???????? ? ???????? ?? ?? ????? ?????? ????????? ?? ???????. ?????????? ?????? ??????? ???? ????? ?????? ??? ??? zenfone 2. ??? ?? ?? ????????. ?? ???? ???? ????? ????? asus zenfone 3, ??? ?????????? moto g5 . ?? ?????? ???????? ?? ???????, ???? ????? ?? ???? ????? ??? ???? ?????????? ??????.?? nokia ????? ???????? ? ?? ??????? ????? ???????. ??????????: ?? ???????",5
3780,"??????? ????????. ???????? ????? 2 ??? ????? ??????. ???????????? ?????, ? ??????? ??? ?????? ??? ? ????????? ??????? 24.06.17 ???????? ?? ?????? ??? ??? (????????? ? ?????? ???????? - ??????????). ? ??????? ?????? ?????????? ?????????, ? ? ??????????????? ??? - ???? ????????? ????????? ??????? ?????? ????? ? ??????? ?? ?? ? ???? ? ?? ????????, ? ???????????? ????? ?????????? ? ??????? ????, ????? ??? ?? ??????? ? ????. ???????? ??????? ??????????. ? ??? ???? ????????? ???, ??????. ???????????: ??????, ??????? ? ????. ??????????: ???? ????? ???/????? ??????.",5
3781,"???? ??????? ???? ???????, ??????? ????????? ?????? ???? 09.08.2017. ? ???????, ?? ????? ?????? ???????????: ??????, ??????, ???????? ??????, ?????????? ???????, ????????????????? ??????????: ????????? ?????? ????????",5
3782,"??????? ?????, ???????? ??????, ? ???? ????? ??????, ?????? ????? ??? ? ??????. ??????????. ???????????: ???, ??????, ???????? ??????????: ???? ??? ?????",5
3783,????? ???????????: ???????? ??????? ??????????: ???,5
3784,"????????????, ?? ????? ???????? ?????? ? ?????? ???? ??????, ??? ?? ????? ???????",5
3785,"????? ??????? , ????? ??????? ? ????? ??? ? ??? ?? ? ???? )) ???????????: ????????? ???????? ??????????: ???????? ????????, ?? ?? ????????",5
3786,"??????? ?????????? ????? ???????????????! ???? ??????????, ????? ?????? ??????? ??? ???????! ??????, ????????, ?????????? ?????????! ?????? ?????? ?? ?? ???? ??? ?? ??? ??? ??? ??? ? ??????, ?? ? ??? ??????????? ? ??????? ??????! ????? ???????? ???????! ???????????: ??? ??????!!! ??????????: ???? ??? ??? ????",5
3787,??????? ???! ???? ? ??????? ?'??????? nokia 6 arte black limited edition?,5
3788,"????????? ????????? ????? ??????. ??????? ""???????"", ?.?. ?? ?????? ??????? ?? ? ????? ??????? ???????? ????? ?????? ?? ????. ????????????????? ?? ???????: 8 ?????? ?? 10-?? ??????? ????? (??? ? ??? ??????????? ??????). ?????? ? ?????????? ???????? - 10 ??????.??? ????????????, ? ??????? ???? ????.???????? ?????? - 8 ?????. ??????: ?? ?????? ???????? ?????? ? ??????? ????? ???????? (????? ???? 0,1-0,2 ??. ????? ??????? ? ????????). ?? ???????? (?? ????? ????????!) ?? ???????????? ????? ? ??????? ????? ??? ?????????. ?? ????????? ?????? ??????, ??????? ??????????? ??????????????? ??? ?? ????? ?????????????. ?? ??????????? ?????? ???????? ????? ??? ??????? (??? ???????????? ????????).?????: ?? ??????????, ??? ??????, ??????. ?? ????? ?????? ?????, ??????????? ????????? ?? ????? ???? ???????? ??????. ?? ""????????????? ???????"" ???????????? ???????, ??????? ?????? ?? ??????????? ??????????? ???????.?????????? - 6 ??????.?????? ?? ?????? ?????, ??????? ???? ????????? ? ?????? ? ??????, ???????? ????????? ??????, ??????? ???????????? ??????? ?????? ? ?????? ???????????? ????????? ??????.????? ?? ???????????? ????????? ???????? ?? ??????? ?????, ????? ??? ? ??????? ????????.????? - 9,5 ??????.????? ?? ?????????? ??????????? (????????, ???????? ??????????? ? ?.?.).????? ?? ????????, ???????, ????????.???? - 9 ??????. ??????????? - ?????? ???????? ??????? ????????? ????? ???? ??????????, ??? ? ??????.????? ?? ????????? ??????????? ????????? (?????? ?????????? ??) - ????????? ???????? ?? ??????, ? ?????????????.?????? - 7 ??????.??????: ?? ????????? ??????. ?? ????????? ????????? ???? ??????????? ???????. ?? ?????????? ???????????? ???????? ??????.????? ?? ???????? ?????????, ""?????"" ????????????? ? ???????? ??????????.???????? ?? - 9 ??????.??????: ?? ?????????? ?????? ???????? ??? ??????????. ?? ?????????? ???????? ???????? ? ??????? ????? ??????????. ?? ?????????? ?????????? ????????? ?????? ??????? (?????????, ???, ?????, ??????????? ???????).?????: ?? ???????? ??????, ????? ???????? ??????????. ???????????: ???????? ??????? ???, ??????? ???????????, ?????? ?????, ???????????? ???? ???????????? ? ???????? ?????????. ??????????: ?????? ???????????, ?????????????? ??????????, ""??????"" ??????????? ??????, ???????? ????????? ?????? ????????????.",4
3789,"????? ??????? ??? ??? ? ???? ??????. ?????????? ????????? ? ??????? ??????? ? ??????? ?????? ??????. ??????? ????? ???????? ???? ????????? ????. ???? ?????? ??????, ???????? ?????? ? ????, ?? ? ????? ?????. ??? ????? ????? ????????? ???????????: 1. ??????? ???????? ??????? ???? ?????? ??? ??? ????. 2. ???????? ??????? ??????? ? ??????????????? ?????????, ????? ?????????? ? ?????? ? ?? ????????? ?????????? (????? ?????). 3. ?? ?? ???? ?????? ???????? ????? ????????, ?????? ?????? ??????????? ??? ?? ?????? ?? ??????? ???????? ?????? ?????. 4. ????? 2 ?????? ?????? ????? ?? ?????? ??????? ????? ??????????? (? ???? ?????? ""?""). 5. ???? ????? ????? ???????. ???????? ????? ??????? ??????? ??? ?????????? ? ????????? ????????? ???? ????????? ???????? ????????????. ???????? ?? ???????? ??? ???????? ???? ? ???????? ?? ??))) ???????????: ????????? ??????, ?????? ??????????: ????????? ? ??????????????? ?????????, ????????",4
3790,"?????? ?????? ??????, ?????? ????? ?? ?????????? ??? ?????. ??????? ????? ? ?????????? ?????????. ? ??????? ??????? ??????? ???????? ??????????. ?????? ?????? ???????, ???? ????? ????????????. ???? ???????. ???? ?? ??????????? ??? ?? ??? ??????? ??? ?? ?? ?????? ????????? ???????????? ??????? ?????! ???????????: ??????, ?????, ?????? ??????????: ???, ??? ?????? ???????????? ??? ??????? ???????? - ??? ??? ??? ??????? ?? ??????! !!!",4
3791,"?????? ??????? ?????? ?? ???????, ???????? ?????(????????) ??????? ?? ?????? ????, ???????????? ?????. ??????? ?? ?????. ???????????: ??????? ???. ??????????: ???????? ?????? ??? ??????? ?????????????, ????? ???????.",4
3792,"??????? ????????,??? ??????! ???????????: ??????,?????? ???????,??????? ????? ?? ??????. ??????????: ????????,?????????? ????????...",4
